unix_time_s,voltage_a0,voltage_a3
1776087312.203930,1.488400,0.998600
1776087312.208931,1.039200,0.986100
1776087312.213926,1.190600,0.984600
1776087312.218920,1.727400,0.998000
1776087312.223935,1.498500,0.999200
1776087312.228919,1.047100,0.986100
1776087312.236850,1.201900,0.985200
1776087312.240849,1.740200,0.998000
1776087312.246559,1.511000,0.998900
1776087312.249559,1.056300,0.986700
1776087312.256168,1.222000,0.985800
1776087312.258915,1.762500,0.998600
1776087312.263911,1.536300,1.002600
1776087312.268914,1.076400,0.993400
1776087312.273912,1.243400,0.988500
1776087312.278913,1.778700,1.008100
1776087312.286515,1.550100,1.011100
1776087312.289874,1.085600,0.998000
1776087312.295830,1.246100,0.993400
1776087312.298924,1.772900,1.003500
1776087312.303930,1.533900,1.005600
1776087312.308920,1.073700,0.990700
1776087312.313931,1.225400,0.988200
1776087312.318914,1.755200,1.000100
1776087312.323912,1.521700,1.000700
1776087312.328915,1.063900,0.987300
1776087312.336842,1.220500,0.985800
1776087312.343046,1.754300,0.998900
1776087312.346771,1.525100,1.002600
1776087312.349821,1.066300,0.991600
1776087312.353918,1.229000,0.987600
1776087312.358916,1.764300,1.000100
1776087312.363920,1.532100,1.003800
1776087312.368932,1.072800,0.990100
1776087312.373943,1.232700,0.987900
1776087312.378925,1.759800,0.999800
1776087312.386796,1.525400,1.003200
1776087312.392305,1.067600,0.989700
1776087312.396039,1.221700,0.987300
1776087312.399107,1.756400,0.999500
1776087312.403921,1.522900,1.000100
1776087312.408923,1.064800,0.987000
1776087312.413935,1.220500,0.985500
1776087312.418930,1.751500,0.999200
1776087312.423919,1.516200,1.000100
1776087312.428915,1.061200,0.987300
1776087312.436920,1.212200,0.985500
1776087312.442940,1.738700,0.998600
1776087312.446353,1.504900,0.999500
1776087312.449734,1.047700,0.986100
1776087312.453933,1.191800,0.985200
1776087312.458932,1.717900,0.998000
1776087312.463936,1.480800,0.998900
1776087312.468920,1.030000,0.986100
1776087312.473930,1.171300,0.984300
1776087312.478929,1.694100,0.997400
1776087312.486960,1.455800,0.998600
1776087312.491702,1.011100,0.985500
1776087312.495778,1.146900,0.983600
1776087312.498943,1.669400,0.997100
1776087312.503916,1.431700,0.997700
1776087312.508920,0.991600,0.985800
1776087312.513912,1.125300,0.983600
1776087312.518921,1.647700,0.995800
1776087312.523943,1.411500,0.997400
1776087312.528930,0.973900,0.984900
1776087312.536954,1.106900,0.982400
1776087312.542766,1.626700,0.995800
1776087312.546445,1.393500,0.997700
1776087312.549519,0.959200,0.985200
1776087312.553929,1.096000,0.978800
1776087312.558930,1.623300,0.993100
1776087312.563926,1.392000,0.995500
1776087312.568931,0.962900,0.983900
1776087312.573925,1.108200,0.979400
1776087312.578927,1.639800,0.992800
1776087312.587456,1.408800,0.995800
1776087312.591410,0.976300,0.983300
1776087312.596204,1.124900,0.983000
1776087312.598979,1.655700,0.995800
1776087312.603924,1.426500,0.997700
1776087312.608935,0.987900,0.984600
1776087312.613930,1.135600,0.983000
1776087312.618936,1.663600,0.996500
1776087312.623929,1.432900,0.997700
1776087312.628923,0.992200,0.985500
1776087312.638869,1.138700,0.983600
1776087312.642417,1.671500,0.996800
1776087312.646160,1.441700,0.998300
1776087312.649122,1.002300,0.985500
1776087312.653948,1.154200,0.983900
1776087312.658939,1.690200,0.997400
1776087312.663933,1.464300,0.998300
1776087312.668914,1.019300,0.986100
1776087312.673926,1.175900,0.984600
1776087312.678923,1.712400,0.998300
1776087312.686721,1.481700,0.998900
1776087312.692774,1.035500,0.986700
1776087312.696456,1.189600,0.983900
1776087312.699340,1.721900,0.997400
1776087312.703932,1.491200,0.998600
1776087312.708924,1.039200,0.986100
1776087312.713923,1.195100,0.984600
1776087312.718921,1.729500,0.997400
1776087312.723922,1.500900,0.998900
1776087312.728936,1.048300,0.986100
1776087312.736794,1.209500,0.985200
1776087312.739319,1.744200,0.998300
1776087312.746117,1.514700,0.998900
1776087312.749782,1.059000,0.986700
1776087312.753929,1.215600,0.985500
1776087312.758922,1.750000,0.998600
1776087312.763925,1.518000,0.999200
1776087312.768926,1.059900,0.986700
1776087312.773926,1.213100,0.985500
1776087312.778925,1.745400,0.998300
1776087312.787626,1.512800,0.999500
1776087312.789503,1.058100,0.986100
1776087312.796408,1.211900,0.985200
1776087312.798968,1.744800,0.998300
1776087312.803921,1.511900,0.999200
1776087312.808930,1.055700,0.986700
1776087312.813933,1.212500,0.985500
1776087312.818934,1.747500,0.998900
1776087312.823936,1.517700,0.999500
1776087312.828922,1.060900,0.987000
1776087312.836785,1.218900,0.985500
1776087312.839233,1.752100,0.998900
1776087312.845994,1.521400,1.000100
1776087312.849609,1.063300,0.990400
1776087312.853931,1.217100,0.986700
1776087312.858925,1.750300,0.999500
1776087312.863911,1.516500,1.000100
1776087312.868920,1.060600,0.987000
1776087312.873916,1.213100,0.985500
1776087312.878909,1.742400,0.998300
1776087312.887231,1.508600,0.999200
1776087312.892759,1.053200,0.986700
1776087312.896554,1.204900,0.984900
1776087312.899353,1.735900,0.998000
1776087312.903930,1.505200,0.999200
1776087312.908921,1.050800,0.986700
1776087312.913924,1.205800,0.985200
1776087312.918922,1.743900,0.998300
1776087312.923927,1.515900,0.999800
1776087312.928922,1.058700,0.986700
1776087312.936503,1.214100,0.985200
1776087312.941951,1.746300,0.998600
1776087312.945671,1.511900,0.999200
1776087312.948934,1.057500,0.986400
1776087312.953924,1.208300,0.984900
1776087312.958915,1.736900,0.998300
1776087312.963931,1.505800,0.999500
1776087312.968925,1.050200,0.986100
1776087312.973936,1.199400,0.984900
1776087312.978941,1.728600,0.998300
1776087312.987160,1.493900,0.998900
1776087312.990414,1.044400,0.986100
1776087312.996177,1.190900,0.984600
1776087312.998939,1.725300,0.998000
1776087313.003939,1.495500,0.998900
1776087313.008943,1.044100,0.986100
1776087313.013931,1.199400,0.984600
1776087313.018926,1.735000,0.998300
1776087313.023924,1.503700,0.999200
1776087313.028934,1.052000,0.986700
1776087313.038817,1.204300,0.985200
1776087313.042426,1.739600,0.998300
1776087313.046134,1.509800,0.999500
1776087313.049065,1.056300,0.987000
1776087313.053929,1.205200,0.984900
1776087313.058937,1.737200,0.998000
1776087313.063938,1.506700,0.999200
1776087313.068927,1.051700,0.986100
1776087313.073944,1.200600,0.984900
1776087313.078931,1.732000,0.998000
1776087313.091739,1.499700,0.999800
1776087313.091988,1.048300,0.986100
1776087313.095694,1.197900,0.984600
1776087313.098935,1.729200,0.998300
1776087313.103926,1.498200,0.998600
1776087313.108926,1.044700,0.986100
1776087313.113923,1.194800,0.985200
1776087313.118924,1.729500,0.998000
1776087313.123929,1.501300,0.998600
1776087313.128927,1.048000,0.986100
1776087313.136361,1.205200,0.984900
1776087313.142206,1.748500,0.998300
1776087313.145691,1.524800,1.002600
1776087313.149087,1.068800,0.988200
1776087313.153931,1.241200,0.986100
1776087313.158925,1.784800,1.006500
1776087313.163917,1.566000,1.010200
1776087313.168932,1.099300,0.995800
1776087313.173932,1.271400,0.990700
1776087313.178924,1.810700,1.009600
1776087313.186240,1.587600,1.012300
1776087313.190215,1.116700,0.998900
1776087313.195682,1.288800,0.994000
1776087313.198953,1.825100,1.011400
1776087313.203936,1.596200,1.013200
1776087313.208987,1.122500,0.999200
1776087313.213922,1.291300,0.994600
1776087313.218929,1.821700,1.011700
1776087313.223924,1.585800,1.013200
1776087313.228945,1.114900,0.999500
1776087313.237321,1.273300,0.992500
1776087313.239869,1.803100,1.010500
1776087313.245755,1.569600,1.012600
1776087313.248941,1.101100,0.995500
1776087313.253919,1.260800,0.990100
1776087313.258925,1.797900,1.009300
1776087313.263926,1.571800,1.011700
1776087313.268920,1.104800,0.998300
1776087313.273920,1.267500,0.991600
1776087313.278921,1.807400,1.010200
1776087313.286864,1.580900,1.012000
1776087313.292016,1.113000,0.998900
1776087313.295843,1.280000,0.994000
1776087313.299047,1.812900,1.011400
1776087313.303926,1.582700,1.012600
1776087313.308920,1.112400,0.998900
1776087313.313928,1.264400,0.992200
1776087313.318922,1.789700,1.010200
1776087313.323932,1.557100,1.012000
1776087313.328927,1.088600,0.998600
1776087313.336924,1.230800,0.993400
1776087313.342405,1.754000,1.003500
1776087313.346179,1.512200,1.002900
1776087313.348979,1.055700,0.988800
1776087313.353923,1.193000,0.986100
1776087313.358921,1.724700,0.998900
1776087313.363934,1.494800,0.999500
1776087313.368922,1.042200,0.986100
1776087313.373925,1.195800,0.984900
1776087313.378931,1.735000,0.998000
1776087313.386768,1.510700,0.999200
1776087313.390471,1.056900,0.986700
1776087313.396567,1.214100,0.985500
1776087313.399462,1.751800,0.998900
1776087313.403923,1.525400,1.002300
1776087313.408943,1.067900,0.991600
1776087313.413947,1.222300,0.987300
1776087313.418919,1.759400,1.000100
1776087313.423931,1.531800,1.003500
1776087313.428923,1.073700,0.993100
1776087313.436895,1.224100,0.988500
1776087313.442269,1.757000,1.000700
1776087313.446130,1.526000,1.003800
1776087313.449124,1.067000,0.988800
1776087313.453924,1.203100,0.986100
1776087313.458929,1.729500,0.998900
1776087313.463917,1.492700,0.999200
1776087313.468937,1.041300,0.986400
1776087313.473922,1.175900,0.984300
1776087313.478952,1.696900,0.997400
1776087313.486740,1.462500,0.998900
1776087313.492497,1.016600,0.986100
1776087313.496219,1.147200,0.983300
1776087313.499028,1.673100,0.997100
1776087313.503939,1.441100,0.998300
1776087313.508923,0.998900,0.985500
1776087313.513924,1.129500,0.983000
1776087313.518920,1.656300,0.997100
1776087313.523928,1.426200,0.997700
1776087313.528947,0.985800,0.984900
1776087313.536718,1.117000,0.983000
1776087313.542509,1.647400,0.995800
1776087313.546289,1.421000,0.997400
1776087313.549141,0.983600,0.984900
1776087313.553923,1.126500,0.983000
1776087313.558934,1.663300,0.997400
1776087313.563939,1.444500,0.998000
1776087313.568925,1.000700,0.985200
1776087313.573934,1.149100,0.983600
1776087313.578925,1.691100,0.997400
1776087313.586377,1.470100,0.998600
1776087313.590143,1.025800,0.986100
1776087313.595782,1.175300,0.984300
1776087313.599187,1.715800,0.998300
1776087313.603919,1.495500,0.999500
1776087313.608926,1.044100,0.986400
1776087313.613928,1.191800,0.985500
1776087313.618935,1.731700,0.998300
1776087313.623931,1.504900,0.999500
1776087313.628927,1.053200,0.986400
1776087313.638292,1.198500,0.984600
1776087313.645151,1.736300,0.998300
1776087313.645355,1.508600,0.999200
1776087313.648925,1.057200,0.986100
1776087313.653930,1.201900,0.985200
1776087313.658925,1.740800,0.998300
1776087313.663921,1.517100,0.999200
1776087313.668915,1.060200,0.986700
1776087313.673928,1.211600,0.984900
1776087313.678926,1.749700,0.998600
1776087313.686838,1.528100,0.999500
1776087313.690415,1.070900,0.987900
1776087313.695979,1.231200,0.986100
1776087313.698951,1.776800,0.999500
1776087313.703932,1.558300,1.007100
1776087313.708933,1.095600,0.995500
1776087313.713942,1.252800,0.991600
1776087313.718929,1.786900,1.009900
1776087313.723933,1.560800,1.012300
1776087313.728927,1.094700,0.995200
1776087313.736805,1.239400,0.991900
1776087313.741077,1.766800,1.002600
1776087313.746253,1.536000,1.005000
1776087313.749224,1.076100,0.994600
1776087313.753931,1.215600,0.988800
1776087313.758929,1.750900,1.000400
1776087313.763934,1.524100,1.003800
1776087313.768940,1.065400,0.989100
1776087313.773938,1.204900,0.986100
1776087313.778949,1.739900,0.999500
1776087313.786265,1.512200,1.000100
1776087313.792522,1.057800,0.987600
1776087313.796325,1.197900,0.985500
1776087313.799029,1.739900,0.998300
1776087313.803926,1.517400,1.000100
1776087313.808928,1.062400,0.986700
1776087313.813926,1.209800,0.985500
1776087313.818924,1.750900,0.998900
1776087313.823928,1.527200,1.002600
1776087313.828927,1.072500,0.992800
1776087313.837006,1.215000,0.988500
1776087313.839923,1.756100,1.000400
1776087313.845374,1.532400,1.003800
1776087313.848922,1.073700,0.990400
1776087313.853948,1.217400,0.986700
1776087313.858935,1.756700,1.000100
1776087313.863934,1.531500,1.003500
1776087313.868930,1.074000,0.988500
1776087313.873928,1.216500,0.986100
1776087313.878919,1.755500,0.998900
1776087313.884796,1.531800,1.003200
1776087313.890135,1.073400,0.990100
1776087313.896372,1.213100,0.986700
1776087313.899246,1.751500,1.000100
1776087313.903930,1.525400,1.003800
1776087313.908924,1.070300,0.988200
1776087313.913941,1.210100,0.986100
1776087313.918919,1.744500,0.999200
1776087313.923929,1.519600,0.999800
1776087313.928934,1.064200,0.987000
1776087313.936967,1.197300,0.985200
1776087313.945699,1.731700,0.998300
1776087313.945916,1.506400,0.999200
1776087313.948928,1.052600,0.986100
1776087313.953929,1.186300,0.984900
1776087313.958927,1.724300,0.998000
1776087313.963931,1.503700,0.998900
1776087313.968945,1.051700,0.986100
1776087313.973938,1.191200,0.984300
1776087313.978930,1.734700,0.998300
1776087313.987050,1.515600,0.998900
1776087313.990287,1.062400,0.986100
1776087313.996336,1.200600,0.984900
1776087313.999176,1.741700,0.998300
1776087314.003924,1.520800,1.000100
1776087314.008929,1.066300,0.987300
1776087314.013927,1.205500,0.985200
1776087314.018938,1.748200,0.998300
1776087314.023933,1.528700,1.002300
1776087314.028928,1.073100,0.989100
1776087314.037153,1.215600,0.987000
1776087314.042184,1.758200,1.000100
1776087314.045983,1.538500,1.003200
1776087314.048936,1.080100,0.993400
1776087314.053937,1.222000,0.989700
1776087314.058934,1.767100,1.001600
1776087314.063928,1.548600,1.005300
1776087314.068926,1.087700,0.994000
1776087314.073939,1.229300,0.990700
1776087314.078930,1.768300,1.002300
1776087314.086777,1.549200,1.005300
1776087314.089189,1.087400,0.994300
1776087314.096102,1.224700,0.991000
1776087314.099015,1.765500,1.002600
1776087314.103940,1.545200,1.004700
1776087314.108932,1.085000,0.994300
1776087314.113926,1.226600,0.990400
1776087314.118930,1.768300,1.002300
1776087314.123938,1.551300,1.005300
1776087314.128959,1.089800,0.994300
1776087314.137166,1.233600,0.991000
1776087314.141826,1.779000,1.009600
1776087314.145454,1.564100,1.011700
1776087314.148933,1.099300,0.998300
1776087314.153928,1.252500,0.992200
1776087314.158922,1.802500,1.010500
1776087314.163925,1.591300,1.012900
1776087314.168925,1.121600,0.998900
1776087314.173928,1.276600,0.994300
1776087314.178934,1.816800,1.011700
1776087314.186087,1.596500,1.013200
1776087314.191521,1.125300,0.999800
1776087314.195052,1.262600,0.993700
1776087314.198927,1.800300,1.011400
1776087314.203930,1.574500,1.012900
1776087314.208939,1.105700,0.995800
1776087314.213928,1.239400,0.990100
1776087314.218952,1.779600,1.009600
1776087314.223941,1.559800,1.011700
1776087314.228928,1.095300,0.998300
1776087314.236865,1.236000,0.993400
1776087314.239009,1.780500,1.011100
1776087314.246120,1.562300,1.013200
1776087314.249215,1.099000,0.999500
1776087314.253937,1.248200,0.992500
1776087314.258936,1.797900,1.010800
1776087314.263929,1.584300,1.012900
1776087314.268923,1.117300,0.998900
1776087314.273939,1.271400,0.993700
1776087314.278934,1.813500,1.011100
1776087314.288766,1.598900,1.013600
1776087314.289988,1.127100,0.999800
1776087314.296264,1.273000,0.994300
1776087314.299222,1.813200,1.011400
1776087314.303962,1.591600,1.012900
1776087314.308945,1.121900,0.999500
1776087314.313936,1.260100,0.993700
1776087314.318935,1.797300,1.012000
1776087314.323945,1.575100,1.012900
1776087314.328955,1.106300,0.999200
1776087314.336920,1.244600,0.992200
1776087314.339159,1.786900,1.010500
1776087314.346132,1.566900,1.012000
1776087314.348932,1.101400,0.998900
1776087314.353927,1.241200,0.992500
1776087314.358925,1.787500,1.010500
1776087314.363931,1.569900,1.012300
1776087314.368931,1.104200,0.997100
1776087314.373929,1.249500,0.992800
1776087314.378929,1.792400,1.011100
1776087314.386773,1.573900,1.012600
1776087314.391182,1.107900,0.998900
1776087314.396137,1.247600,0.991900
1776087314.399460,1.790600,1.010500
1776087314.403935,1.567800,1.012600
1776087314.408945,1.103900,0.999500
1776087314.413942,1.227500,0.991900
1776087314.418936,1.758500,1.002000
1776087314.423936,1.530600,1.005000
1776087314.428933,1.072800,0.991000
1776087314.437074,1.186600,0.987600
1776087314.440815,1.717600,0.999800
1776087314.446363,1.491200,1.000100
1776087314.449239,1.041900,0.987000
1776087314.453937,1.157000,0.984300
1776087314.458935,1.695400,0.997700
1776087314.463935,1.473200,0.998900
1776087314.468937,1.029400,0.986100
1776087314.473933,1.151800,0.983600
1776087314.478937,1.690500,0.997400
1776087314.487184,1.472300,0.998600
1776087314.491766,1.028200,0.985800
1776087314.495677,1.144800,0.983600
1776087314.499077,1.681300,0.997400
1776087314.506071,1.459700,0.998900
1776087314.508927,1.018700,0.986100
1776087314.513923,1.128300,0.983300
1776087314.518914,1.664800,0.997100
1776087314.523929,1.444200,0.998300
1776087314.528920,1.003200,0.985500
1776087314.537014,1.117900,0.983300
1776087314.542729,1.657200,0.996800
1776087314.546581,1.439300,0.998000
1776087314.549603,1.000100,0.985800
1776087314.553938,1.120700,0.983000
1776087314.558928,1.663900,0.997100
1776087314.563925,1.450600,0.998000
1776087314.568941,1.012600,0.986100
1776087314.573931,1.141400,0.983600
1776087314.578957,1.692900,0.997400
1776087314.587153,1.484800,0.998600
1776087314.592360,1.039500,0.986100
1776087314.595927,1.175900,0.984300
1776087314.599498,1.727700,0.998300
1776087314.603940,1.518300,0.999200
1776087314.608932,1.066000,0.986700
1776087314.613938,1.201900,0.985500
1776087314.618934,1.750000,0.998900
1776087314.623958,1.538200,1.002900
1776087314.628936,1.080700,0.993400
1776087314.636874,1.206400,0.990100
1776087314.641862,1.749700,1.001300
1776087314.645486,1.531200,1.004100
1776087314.648993,1.074000,0.990100
1776087314.653951,1.197300,0.986700
1776087314.658938,1.736900,1.000400
1776087314.663933,1.518000,1.000400
1776087314.668936,1.064200,0.987600
1776087314.673936,1.186300,0.985200
1776087314.678937,1.727700,0.998600
1776087314.686781,1.510100,0.999500
1776087314.692481,1.058400,0.986700
1776087314.696292,1.187500,0.984900
1776087314.699484,1.735300,0.998000
1776087314.703950,1.523200,0.999200
1776087314.708930,1.068800,0.986700
1776087314.713933,1.194200,0.984900
1776087314.718929,1.736900,0.998300
1776087314.723991,1.519600,0.999500
1776087314.728933,1.063900,0.986700
1776087314.736825,1.179900,0.984300
1776087314.741110,1.722500,0.998000
1776087314.746553,1.507000,0.999500
1776087314.749681,1.055400,0.986400
1776087314.753940,1.176500,0.983900
1776087314.758937,1.721300,0.998300
1776087314.763948,1.505500,0.998900
1776087314.768939,1.056300,0.986400
1776087314.773958,1.176200,0.984300
1776087314.778931,1.716700,0.997700
1776087314.786769,1.499400,0.998900
1776087314.793396,1.048600,0.986700
1776087314.797272,1.166500,0.984300
1776087314.799187,1.712100,0.997700
1776087314.803939,1.498200,0.998900
1776087314.808933,1.050500,0.986100
1776087314.813931,1.175300,0.984300
1776087314.818944,1.722200,0.998000
1776087314.823948,1.509800,0.999200
1776087314.828929,1.059300,0.985800
1776087314.836995,1.181400,0.984300
1776087314.842716,1.724700,0.998300
1776087314.846512,1.509200,0.999200
1776087314.849578,1.059000,0.986100
1776087314.853938,1.174100,0.984300
1776087314.858936,1.715200,0.997700
1776087314.863951,1.496700,0.999200
1776087314.868937,1.048000,0.986400
1776087314.873922,1.163100,0.984300
1776087314.878931,1.703900,0.998000
1776087314.886758,1.488100,0.999500
1776087314.889191,1.039800,0.986100
1776087314.896251,1.154600,0.983900
1776087314.899052,1.697800,0.997700
1776087314.903928,1.484200,0.999200
1776087314.908929,1.038000,0.986400
1776087314.913938,1.157900,0.983900
1776087314.918935,1.703300,0.998000
1776087314.923935,1.489000,0.998900
1776087314.928939,1.043200,0.986100
1776087314.938005,1.157300,0.984300
1776087314.943091,1.696000,0.997700
1776087314.946681,1.478700,0.998900
1776087314.949077,1.033400,0.986100
1776087314.953932,1.144200,0.983300
1776087314.958940,1.689300,0.997400
1776087314.963936,1.475300,0.998900
1776087314.968939,1.033700,0.985800
1776087314.973946,1.155500,0.984300
1776087314.978943,1.710900,0.997700
1776087314.986953,1.504900,0.999200
1776087314.990944,1.056000,0.986100
1776087314.996839,1.188700,0.984300
1776087314.999882,1.740200,0.998300
1776087315.003938,1.533600,1.002600
1776087315.008941,1.078600,0.991900
1776087315.013933,1.207000,0.987600
1776087315.018950,1.756100,0.999800
1776087315.023944,1.546100,1.003800
1776087315.028933,1.088600,0.993700
1776087315.036642,1.215600,0.990100
1776087315.040376,1.758800,1.002000
1776087315.046046,1.545800,1.005300
1776087315.048934,1.087700,0.994600
1776087315.053934,1.210700,0.990700
1776087315.058939,1.757600,1.002000
1776087315.063934,1.545200,1.005000
1776087315.068942,1.088300,0.994300
1776087315.073939,1.211900,0.990700
1776087315.078934,1.757600,1.002600
1776087315.086688,1.545200,1.004700
1776087315.090317,1.087400,0.994600
1776087315.096276,1.210700,0.990700
1776087315.099157,1.755800,1.002300
1776087315.103934,1.544600,1.005300
1776087315.108928,1.087700,0.994000
1776087315.113934,1.210700,0.990400
1776087315.118935,1.757600,1.002000
1776087315.123928,1.545200,1.005000
1776087315.128943,1.089500,0.994300
1776087315.138379,1.213100,0.990400
1776087315.142018,1.758200,1.002000
1776087315.145808,1.545800,1.005000
1776087315.148973,1.088600,0.994600
1776087315.153934,1.207700,0.991000
1776087315.158935,1.751500,1.002000
1776087315.163944,1.539100,1.004700
1776087315.168934,1.080400,0.994900
1776087315.173934,1.197300,0.990400
1776087315.178947,1.741100,1.001600
1776087315.189104,1.526600,1.004400
1776087315.196469,1.071800,0.994300
1776087315.196648,1.181400,0.988200
1776087315.199574,1.721300,1.000700
1776087315.203944,1.503700,1.001300
1776087315.208941,1.052300,0.987300
1776087315.213948,1.152700,0.984900
1776087315.218947,1.687700,0.997700
1776087315.223940,1.468900,0.998900
1776087315.230545,1.024500,0.986100
1776087315.237211,1.126800,0.983600
1776087315.239725,1.669700,0.997400
1776087315.244514,1.456700,0.998900
1776087315.248998,1.017200,0.985800
1776087315.253941,1.128300,0.983300
1776087315.258935,1.676100,0.997400
1776087315.263947,1.468300,0.998900
1776087315.268929,1.027300,0.985800
1776087315.273956,1.139600,0.983600
1776087315.278933,1.689300,0.997700
1776087315.286872,1.480200,0.998300
1776087315.293136,1.036400,0.985800
1776087315.297102,1.152100,0.983600
1776087315.298976,1.699000,0.997400
1776087315.303943,1.490900,0.998900
1776087315.308942,1.043500,0.986100
1776087315.313936,1.155500,0.984900
1776087315.318939,1.702100,0.998300
1776087315.323935,1.491500,0.999200
1776087315.328936,1.044700,0.986100
1776087315.338518,1.153000,0.984300
1776087315.342243,1.697200,0.997700
1776087315.346087,1.483600,0.998900
1776087315.348985,1.037100,0.986700
1776087315.353936,1.136200,0.984300
1776087315.358924,1.675800,0.997100
1776087315.363949,1.457300,0.998600
1776087315.368953,1.017200,0.985800
1776087315.373952,1.114300,0.982700
1776087315.378949,1.655100,0.996500
1776087315.386212,1.437500,0.998000
1776087315.391555,1.000700,0.985500
1776087315.395425,1.103300,0.980000
1776087315.398936,1.650200,0.993700
1776087315.403942,1.439300,0.995800
1776087315.408940,1.002600,0.984300
1776087315.413940,1.117000,0.983300
1776087315.418940,1.669400,0.996800
1776087315.423940,1.467100,0.998300
1776087315.428925,1.025800,0.986100
1776087315.437609,1.145400,0.983300
1776087315.443046,1.702400,0.997700
1776087315.447172,1.498200,0.998600
1776087315.449061,1.052000,0.986100
1776087315.453940,1.171600,0.984300
1776087315.458958,1.723400,0.998300
1776087315.463937,1.514700,0.999200
1776087315.468936,1.064200,0.986700
1776087315.473933,1.181100,0.984600
1776087315.478933,1.729500,0.998000
1776087315.488033,1.520200,0.999200
1776087315.492803,1.067300,0.990400
1776087315.496990,1.180800,0.986400
1776087315.498964,1.726200,0.998600
1776087315.503945,1.513500,0.999800
1776087315.508939,1.063000,0.986400
1776087315.513931,1.170100,0.984300
1776087315.518941,1.713100,0.998300
1776087315.523939,1.501300,0.998900
1776087315.528952,1.051400,0.986700
1776087315.536956,1.160000,0.984300
1776087315.539357,1.707600,0.998000
1776087315.546464,1.500000,0.999500
1776087315.549265,1.051700,0.986100
1776087315.554001,1.164300,0.984600
1776087315.558990,1.712800,0.998000
1776087315.563947,1.504900,0.999500
1776087315.568944,1.055700,0.986400
1776087315.573937,1.163100,0.983900
1776087315.578927,1.709700,0.998000
1776087315.586878,1.500000,0.999200
1776087315.589406,1.051400,0.986700
1776087315.596204,1.158500,0.984300
1776087315.599719,1.706000,0.998600
1776087315.603936,1.498200,0.999500
1776087315.608962,1.049600,0.986100
1776087315.613960,1.158500,0.983900
1776087315.618945,1.707000,0.997700
1776087315.623940,1.498800,0.998900
1776087315.629012,1.051400,0.986700
1776087315.636120,1.160000,0.983600
1776087315.638941,1.707000,0.998000
1776087315.646360,1.498200,0.998900
1776087315.649128,1.050800,0.986100
1776087315.653949,1.157000,0.984300
1776087315.658949,1.703000,0.998000
1776087315.663934,1.493300,0.998900
1776087315.668939,1.045900,0.986100
1776087315.673939,1.148100,0.983600
1776087315.678931,1.691100,0.997700
1776087315.686856,1.477800,0.998300
1776087315.690095,1.033700,0.986100
1776087315.696242,1.131700,0.983300
1776087315.698946,1.673400,0.997100
1776087315.703948,1.459700,0.998300
1776087315.708935,1.020300,0.985500
1776087315.713927,1.111200,0.983000
1776087315.718935,1.653500,0.996500
1776087315.723942,1.442700,0.997700
1776087315.728949,1.002600,0.985200
1776087315.739038,1.105400,0.979700
1776087315.739142,1.656900,0.994000
1776087315.746681,1.446600,0.995800
1776087315.749507,1.011700,0.984300
1776087315.753939,1.115500,0.982400
1776087315.758955,1.663900,0.996800
1776087315.763939,1.453600,0.998300
1776087315.768950,1.014200,0.985500
1776087315.773941,1.114300,0.983000
1776087315.778945,1.656300,0.997100
1776087315.786714,1.444500,0.997700
1776087315.791905,1.006500,0.985200
1776087315.795746,1.105400,0.979400
1776087315.799004,1.648000,0.993700
1776087315.803944,1.436200,0.995800
1776087315.808956,1.001300,0.983900
1776087315.813951,1.095300,0.978800
1776087315.818931,1.638000,0.993100
1776087315.823937,1.424300,0.995800
1776087315.828936,0.993400,0.983300
1776087315.837289,1.090200,0.981800
1776087315.839312,1.635500,0.995800
1776087315.844868,1.430100,0.997400
1776087315.848951,0.994900,0.984600
1776087315.853944,1.097500,0.978800
1776087315.858943,1.647100,0.993700
1776087315.863945,1.440200,0.995800
1776087315.868952,1.004100,0.984600
1776087315.873931,1.110300,0.982100
1776087315.878997,1.663000,0.995800
1776087315.886555,1.459100,0.998000
1776087315.892274,1.021200,0.985500
1776087315.896123,1.120100,0.983000
1776087315.899046,1.668500,0.996800
1776087315.903966,1.461600,0.998300
1776087315.908945,1.022700,0.985500
1776087315.913929,1.118800,0.982700
1776087315.918937,1.667900,0.996800
1776087315.923957,1.462500,0.998300
1776087315.928962,1.023900,0.986100
1776087315.937090,1.125900,0.983000
1776087315.940259,1.677300,0.997400
1776087315.946186,1.475600,0.998600
1776087315.949040,1.033400,0.986100
1776087315.953950,1.138700,0.983600
1776087315.958986,1.695400,0.997400
1776087315.963957,1.495100,0.999500
1776087315.968949,1.049600,0.986400
1776087315.973958,1.162800,0.984300
1776087315.978953,1.717600,0.998600
1776087315.986784,1.517700,0.999800
1776087315.989622,1.068500,0.986700
1776087315.997388,1.177700,0.984300
1776087315.998941,1.729200,0.998900
1776087316.003930,1.525100,1.002600
1776087316.008953,1.073700,0.992800
1776087316.013935,1.180200,0.987300
1776087316.018941,1.729800,1.000100
1776087316.023940,1.524400,1.003200
1776087316.028923,1.071800,0.988500
1776087316.036268,1.177700,0.985800
1776087316.041914,1.726800,0.998900
1776087316.045546,1.521700,0.999800
1776087316.048941,1.070300,0.987000
1776087316.053955,1.171600,0.984600
1776087316.058945,1.722200,0.998000
1776087316.063948,1.516800,0.999500
1776087316.068938,1.065400,0.987000
1776087316.073941,1.167700,0.984300
1776087316.078934,1.718500,0.998300
