unix_time_s,voltage_a0,voltage_a3
1775750161.976846,0.966600,0.981200
1775750161.981850,1.049300,0.975400
1775750161.987636,1.511900,0.987600
1775750161.992816,1.351700,0.992800
1775750161.996929,0.987300,0.982100
1775750162.001874,1.081000,0.979400
1775750162.006869,1.559200,0.994000
1775750162.011863,1.406900,0.997700
1775750162.016876,1.028200,0.985500
1775750162.021869,1.117300,0.981800
1775750162.026862,1.587600,0.995500
1775750162.031879,1.430100,0.998900
1775750162.042796,1.049000,0.985800
1775750162.042960,1.127100,0.982100
1775750162.046886,1.584900,0.995800
1775750162.051883,1.417300,0.998300
1775750162.056875,1.035800,0.986100
1775750162.061882,1.114900,0.981800
1775750162.066850,1.568100,0.995500
1775750162.071862,1.393800,0.997100
1775750162.076875,1.017200,0.984600
1775750162.081875,1.100200,0.977200
1775750162.090094,1.551300,0.992800
1775750162.093702,1.378900,0.996800
1775750162.097154,1.003800,0.985500
1775750162.101825,1.095300,0.977800
1775750162.106869,1.555000,0.992500
1775750162.111882,1.385000,0.995800
1775750162.116887,1.010500,0.984900
1775750162.121867,1.109400,0.977500
1775750162.126885,1.576600,0.991900
1775750162.131891,1.410600,0.996500
1775750162.143706,1.031900,0.984300
1775750162.147048,1.124300,0.980900
1775750162.147516,1.573000,0.991600
1775750162.151868,1.392600,0.995200
1775750162.156845,1.014500,0.983900
1775750162.161877,1.099600,0.977200
1775750162.166863,1.531200,0.987900
1775750162.171861,1.339500,0.993700
1775750162.176882,0.972300,0.982700
1775750162.181880,1.054400,0.975700
1775750162.192772,1.472300,0.986700
1775750162.196236,1.278800,0.984300
1775750162.196907,0.923800,0.975100
1775750162.201885,1.021500,0.970800
1775750162.206869,1.450900,0.983600
1775750162.211883,1.266900,0.982400
1775750162.216887,0.917400,0.973900
1775750162.221875,1.022700,0.969900
1775750162.226866,1.464300,0.983600
1775750162.231903,1.284000,0.982100
1775750162.240234,0.932400,0.973900
1775750162.246796,1.049600,0.970800
1775750162.247025,1.518000,0.984900
1775750162.251886,1.353200,0.991000
1775750162.256861,0.987300,0.980900
1775750162.261870,1.113000,0.975700
1775750162.266890,1.591300,0.992800
1775750162.271871,1.432000,0.997100
1775750162.276882,1.047100,0.984900
1775750162.281882,1.169500,0.982100
1775750162.288535,1.648400,0.995800
1775750162.296820,1.487800,0.999800
1775750162.297100,1.093500,0.990700
1775750162.301843,1.214400,0.986100
1775750162.306833,1.692300,0.999200
1775750162.311846,1.533600,1.005000
1775750162.316852,1.128600,0.993100
1775750162.321870,1.250700,0.988200
1775750162.326862,1.719800,1.000400
1775750162.331888,1.554700,1.005600
1775750162.340285,1.144200,0.994900
1775750162.343936,1.255900,0.989100
1775750162.347466,1.714000,1.000700
1775750162.351863,1.536000,1.005300
1775750162.356881,1.127100,0.994000
1775750162.361883,1.233300,0.988800
1775750162.366870,1.684400,1.000700
1775750162.371861,1.500000,1.001600
1775750162.376884,1.097800,0.991900
1775750162.381870,1.209200,0.987300
1775750162.393090,1.659600,0.998900
1775750162.396529,1.472300,1.001000
1775750162.396889,1.074000,0.987600
1775750162.401899,1.188100,0.983300
1775750162.406878,1.634000,0.997100
1775750162.411885,1.443300,0.999500
1775750162.416874,1.050800,0.986100
1775750162.421868,1.161600,0.983000
1775750162.426873,1.597400,0.995800
1775750162.431886,1.398700,0.998900
1775750162.438385,1.014800,0.985800
1775750162.447000,1.127400,0.982400
1775750162.447535,1.551000,0.995200
1775750162.451872,1.350800,0.997700
1775750162.456861,0.976300,0.984900
1775750162.461871,1.096900,0.977800
1775750162.466890,1.526900,0.988500
1775750162.471880,1.327900,0.994600
1775750162.476876,0.961100,0.983000
1775750162.481892,1.089200,0.980300
1775750162.493642,1.521700,0.990700
1775750162.497243,1.326100,0.994300
1775750162.497368,0.959800,0.983000
1775750162.501864,1.096600,0.976300
1775750162.506884,1.546100,0.991000
1775750162.511943,1.356900,0.995500
1775750162.516874,0.986100,0.983600
1775750162.521859,1.130400,0.981200
1775750162.526870,1.590100,0.994900
1775750162.531862,1.404800,0.998300
1775750162.540350,1.024800,0.985500
1775750162.547104,1.163700,0.982700
1775750162.547353,1.623300,0.996500
1775750162.551885,1.437200,0.998900
1775750162.556884,1.049600,0.986100
1775750162.561882,1.188100,0.983300
1775750162.566893,1.642600,0.997100
1775750162.571885,1.451800,0.999500
1775750162.576857,1.058700,0.986700
1775750162.581887,1.195800,0.983900
1775750162.590298,1.643500,0.996800
1775750162.593793,1.448100,0.998900
1775750162.597301,1.055100,0.986100
1775750162.601855,1.190600,0.983000
1775750162.606861,1.633100,0.996500
1775750162.611879,1.431700,0.998600
1775750162.616876,1.041600,0.986100
1775750162.621892,1.174400,0.983000
1775750162.626884,1.603200,0.995800
1775750162.631881,1.392900,0.998300
1775750162.642804,1.009300,0.985500
1775750162.646416,1.135900,0.982100
1775750162.646905,1.539400,0.992500
1775750162.651897,1.319400,0.995800
1775750162.656872,0.950700,0.983600
1775750162.661865,1.083400,0.980900
1775750162.666880,1.483900,0.990700
1775750162.671897,1.269300,0.986100
1775750162.676884,0.911300,0.976300
1775750162.681876,1.058100,0.972700
1775750162.689772,1.472000,0.984600
1775750162.696529,1.265900,0.982700
1775750162.696863,0.911900,0.973900
1775750162.701874,1.067900,0.971100
1775750162.706851,1.491200,0.984300
1775750162.711882,1.290700,0.982700
1775750162.716851,0.930800,0.973600
1775750162.721860,1.095300,0.971400
1775750162.726863,1.545200,0.987600
1775750162.731879,1.350800,0.994000
1775750162.740319,0.980000,0.982700
1775750162.743861,1.152100,0.980900
1775750162.747301,1.606200,0.994900
1775750162.751849,1.407600,0.997700
1775750162.756871,1.025100,0.985500
1775750162.761898,1.183200,0.982700
1775750162.766871,1.619400,0.995800
1775750162.771871,1.409700,0.998300
1775750162.776864,1.022100,0.985500
1775750162.781861,1.170400,0.982700
1775750162.789073,1.592200,0.995800
1775750162.797023,1.374900,0.998000
1775750162.797309,0.992200,0.984900
1775750162.801865,1.151800,0.982400
1775750162.806869,1.576300,0.992200
1775750162.811882,1.361500,0.995800
1775750162.816883,0.983300,0.984600
1775750162.821883,1.143300,0.981500
1775750162.826879,1.558000,0.994900
1775750162.831874,1.341000,0.997100
1775750162.838329,0.965300,0.984900
1775750162.847278,1.126200,0.981500
1775750162.847438,1.538500,0.994000
1775750162.851876,1.321800,0.996500
1775750162.856892,0.951300,0.984300
1775750162.861879,1.122800,0.981500
1775750162.866871,1.553400,0.994900
1775750162.871858,1.344700,0.997400
1775750162.876869,0.969000,0.984600
1775750162.881881,1.140800,0.982100
1775750162.890191,1.556800,0.994900
1775750162.893909,1.337700,0.997400
1775750162.897460,0.962300,0.985200
1775750162.901857,1.124300,0.981800
1775750162.906867,1.516800,0.991000
1775750162.911870,1.286700,0.986700
1775750162.916874,0.923200,0.976300
1775750162.921878,1.085600,0.976300
1775750162.926865,1.469800,0.987600
1775750162.931867,1.244600,0.984600
1775750162.937725,0.890600,0.974800
1775750162.945888,1.064200,0.972000
1775750162.946987,1.466500,0.984300
1775750162.951870,1.249800,0.982700
1775750162.956854,0.897900,0.973600
1775750162.961860,1.088000,0.974800
1775750162.966855,1.518300,0.987600
1775750162.971875,1.309000,0.992500
1775750162.976890,0.943700,0.978100
1775750162.981871,1.145400,0.978100
1775750162.990265,1.596200,0.992800
1775750162.993786,1.391400,0.996800
1775750162.997288,1.008100,0.984600
1775750163.001878,1.203400,0.982700
1775750163.006866,1.649600,0.996500
1775750163.011895,1.438100,0.998300
1775750163.016896,1.044100,0.986100
1775750163.021870,1.237000,0.984300
1775750163.026874,1.684400,0.997100
1775750163.031878,1.471300,0.999800
1775750163.040013,1.070900,0.990100
1775750163.043768,1.269300,0.985800
1775750163.047342,1.723100,0.998300
1775750163.051878,1.514700,1.000700
1775750163.056863,1.105100,0.991000
1775750163.061847,1.307100,0.987900
1775750163.066877,1.755200,1.000400
1775750163.071870,1.540600,1.005000
1775750163.076867,1.125900,0.994000
1775750163.081894,1.315400,0.996800
1775750163.096572,1.751200,1.007400
1775750163.096767,1.522000,1.005600
1775750163.097096,1.106600,0.994300
1775750163.101865,1.296800,0.988500
1775750163.106851,1.731700,1.000100
1775750163.111913,1.505200,1.001600
1775750163.116887,1.095600,0.991300
1775750163.121872,1.288500,0.987900
1775750163.126882,1.716400,1.000100
1775750163.131866,1.487500,1.000700
1775750163.140818,1.078900,0.991300
1775750163.144363,1.267500,0.986100
1775750163.147788,1.680100,0.998300
1775750163.157115,1.442000,0.999800
1775750163.158043,1.041600,0.986400
1775750163.161870,1.228400,0.983900
1775750163.166861,1.629700,0.996800
1775750163.171862,1.390200,0.998600
1775750163.176849,1.000700,0.986100
1775750163.181845,1.193600,0.983600
1775750163.190692,1.590100,0.995800
1775750163.193366,1.353800,0.997700
1775750163.197179,0.970200,0.984900
1775750163.201887,1.167400,0.982100
1775750163.206866,1.559800,0.994900
1775750163.211875,1.323600,0.997100
1775750163.216891,0.948200,0.981200
1775750163.221882,1.151500,0.980000
1775750163.226857,1.547300,0.993400
1775750163.231875,1.309600,0.995800
1775750163.240073,0.939700,0.980300
1775750163.243668,1.148400,0.979700
1775750163.247177,1.545800,0.993100
1775750163.251877,1.312000,0.995800
1775750163.256877,0.941800,0.983600
1775750163.261879,1.157000,0.982400
1775750163.266877,1.564700,0.992200
1775750163.271875,1.331900,0.994900
1775750163.276884,0.958000,0.983000
1775750163.281877,1.174700,0.981800
1775750163.289920,1.580600,0.994600
1775750163.293299,1.347400,0.996500
1775750163.296917,0.966600,0.984300
1775750163.301871,1.179000,0.982100
1775750163.306860,1.576600,0.992200
1775750163.311862,1.334900,0.995800
1775750163.316857,0.958000,0.983600
1775750163.321859,1.172600,0.981800
1775750163.326838,1.562900,0.991600
1775750163.331852,1.319700,0.995800
1775750163.339140,0.947600,0.983300
1775750163.345616,1.160700,0.981500
1775750163.346899,1.539700,0.994600
1775750163.351876,1.295900,0.988200
1775750163.358417,0.926300,0.976300
1775750163.361851,1.141100,0.977800
1775750163.366846,1.506400,0.988500
1775750163.371846,1.260800,0.984900
1775750163.376874,0.899400,0.974800
1775750163.381862,1.113000,0.972700
1775750163.390252,1.465500,0.985500
1775750163.396683,1.220500,0.983000
1775750163.396856,0.868900,0.973300
1775750163.401874,1.085000,0.975400
1775750163.406881,1.428000,0.986100
1775750163.411864,1.187200,0.982700
1775750163.416859,0.843900,0.966200
1775750163.421856,1.062700,0.965300
1775750163.426852,1.397200,0.979400
1775750163.431860,1.160300,0.978500
1775750163.439493,0.821000,0.963500
1775750163.443922,1.046800,0.963200
1775750163.447396,1.374300,0.977500
1775750163.451863,1.139000,0.977500
1775750163.456870,0.804500,0.962600
1775750163.461858,1.039200,0.962900
1775750163.466886,1.391400,0.978100
1775750163.471877,1.161900,0.978100
1775750163.476867,0.824300,0.962900
1775750163.481865,1.078300,0.966600
1775750163.491828,1.469200,0.982400
1775750163.497334,1.240000,0.981200
1775750163.497502,0.886600,0.973000
1775750163.501855,1.135300,0.975400
1775750163.506852,1.524100,0.987000
1775750163.515280,1.284300,0.985800
1775750163.516849,0.918600,0.975400
1775750163.521842,1.154600,0.976900
1775750163.526874,1.521700,0.988500
1775750163.531837,1.272400,0.985200
1775750163.540350,0.906700,0.974800
1775750163.546910,1.144800,0.976900
1775750163.547145,1.514400,0.987900
1775750163.551889,1.267800,0.984300
1775750163.556893,0.904300,0.974800
1775750163.561872,1.145700,0.976300
1775750163.566876,1.512200,0.987900
1775750163.571870,1.264100,0.984300
1775750163.576865,0.901800,0.974500
1775750163.581886,1.140500,0.976300
1775750163.590050,1.497300,0.987300
1775750163.593478,1.245800,0.983900
1775750163.596896,0.887200,0.973900
1775750163.601866,1.130400,0.976000
1775750163.606869,1.492100,0.987600
1775750163.611879,1.246700,0.983900
1775750163.616880,0.888400,0.973900
1775750163.621880,1.139900,0.976300
1775750163.626913,1.503100,0.987300
1775750163.631872,1.252200,0.984300
1775750163.640046,0.892700,0.973900
1775750163.646599,1.132600,0.976000
1775750163.646922,1.458200,0.986700
1775750163.651872,1.202200,0.983600
1775750163.656848,0.851200,0.966600
1775750163.661867,1.085900,0.969600
1775750163.666874,1.380700,0.981200
1775750163.671875,1.130400,0.979400
1775750163.676871,0.795000,0.964100
1775750163.681878,1.041600,0.963800
1775750163.690200,1.344400,0.977500
1775750163.693591,1.103000,0.973300
1775750163.696860,0.776100,0.959200
1775750163.701874,1.039800,0.961100
1775750163.706891,1.375500,0.976300
1775750163.711873,1.139000,0.976300
1775750163.716882,0.805400,0.962600
1775750163.721863,1.092000,0.966600
1775750163.726866,1.488700,0.981800
1775750163.731891,1.257100,0.981200
1775750163.740227,0.902200,0.972000
1775750163.743725,1.187500,0.975700
1775750163.746857,1.603800,0.991600
1775750163.751864,1.362100,0.995500
1775750163.756891,0.984900,0.983300
1775750163.761885,1.264100,0.982700
1775750163.766874,1.683800,0.996800
1775750163.771859,1.435900,0.998600
1775750163.776888,1.044700,0.985800
1775750163.781890,1.316900,0.992200
1775750163.790065,1.734400,1.004400
1775750163.793395,1.475300,1.003800
1775750163.796945,1.074000,0.988800
1775750163.801868,1.336100,0.994000
1775750163.806865,1.729500,1.005300
1775750163.811853,1.458500,1.003800
1775750163.816867,1.054100,0.988500
1775750163.821884,1.303500,0.986100
1775750163.826858,1.666100,0.998300
1775750163.831867,1.392600,0.999500
1775750163.839672,0.998900,0.985800
1775750163.846383,1.254700,0.984300
1775750163.846928,1.607500,0.995800
1775750163.851876,1.340700,0.997100
1775750163.856894,0.957700,0.984300
1775750163.861869,1.223500,0.983300
1775750163.866882,1.576600,0.992200
1775750163.871858,1.310500,0.995800
1775750163.876865,0.937300,0.983600
1775750163.881861,1.209800,0.982700
1775750163.890178,1.566000,0.995200
1775750163.893529,1.302300,0.988800
1775750163.896889,0.931100,0.977200
1775750163.901870,1.205800,0.978800
1775750163.906878,1.558600,0.992200
1775750163.911862,1.293700,0.988200
1775750163.916864,0.924700,0.976300
1775750163.921857,1.204300,0.978500
1775750163.926856,1.565300,0.989700
1775750163.931858,1.302300,0.987300
1775750163.940239,0.933600,0.976000
1775750163.943948,1.220500,0.978100
1775750163.947611,1.593700,0.992800
1775750163.951928,1.332800,0.995800
1775750163.956866,0.958000,0.983000
1775750163.961927,1.243400,0.983300
1775750163.966860,1.616000,0.995800
1775750163.971886,1.352000,0.997700
1775750163.976890,0.970200,0.984900
1775750163.981885,1.256500,0.983600
1775750163.988791,1.625800,0.995800
1775750163.993687,1.359600,0.997400
1775750163.997097,0.976300,0.984600
1775750164.001875,1.263200,0.984300
1775750164.006863,1.629400,0.996500
1775750164.011888,1.361800,0.998000
1775750164.016852,0.977500,0.984900
1775750164.021867,1.262900,0.983600
1775750164.026888,1.618400,0.995800
1775750164.031874,1.347400,0.997400
1775750164.040070,0.965300,0.984300
1775750164.046892,1.246700,0.983600
1775750164.047150,1.587900,0.995500
1775750164.051871,1.315100,0.997400
1775750164.056870,0.937300,0.984300
1775750164.061883,1.218600,0.983600
1775750164.066866,1.537600,0.994900
1775750164.071867,1.265300,0.989100
1775750164.076864,0.898200,0.977200
1775750164.081876,1.181400,0.978500
1775750164.093599,1.483200,0.988200
1775750164.096953,1.211900,0.984600
1775750164.097106,0.857900,0.966600
1775750164.101884,1.145400,0.969900
1775750164.106878,1.434400,0.983000
1775750164.111873,1.168000,0.980300
1775750164.116887,0.823700,0.964100
1775750164.121884,1.117900,0.968100
1775750164.126873,1.403600,0.981500
1775750164.131870,1.144200,0.980000
1775750164.138590,0.806600,0.964100
1775750164.143480,1.108200,0.964700
1775750164.147124,1.399900,0.978500
1775750164.151887,1.141700,0.977800
1775750164.156876,0.806000,0.962300
1775750164.161874,1.112700,0.967200
1775750164.166855,1.420100,0.980600
1775750164.171863,1.163400,0.979100
1775750164.176875,0.824900,0.963800
1775750164.181889,1.144200,0.968400
1775750164.189403,1.486600,0.982700
1775750164.192897,1.229900,0.981200
1775750164.196861,0.880800,0.972700
1775750164.201888,1.201600,0.976000
1775750164.206863,1.562000,0.991300
1775750164.211889,1.298000,0.987300
1775750164.216885,0.934200,0.976300
1775750164.221872,1.252200,0.978800
1775750164.226851,1.609900,0.993100
1775750164.231873,1.335200,0.995800
1775750164.239930,0.962900,0.983600
1775750164.243539,1.269000,0.983300
1775750164.247029,1.607200,0.995800
1775750164.251872,1.329100,0.997100
1775750164.256865,0.951900,0.984300
1775750164.261869,1.261400,0.983600
1775750164.266891,1.596200,0.995500
1775750164.271886,1.318100,0.997100
1775750164.276884,0.945200,0.983900
1775750164.281881,1.254700,0.983300
1775750164.289321,1.580600,0.995200
1775750164.296140,1.301700,0.989400
1775750164.297061,0.929600,0.977200
1775750164.303927,1.238200,0.979400
1775750164.306842,1.546100,0.993100
1775750164.311861,1.264100,0.988200
1775750164.316842,0.901500,0.976000
1775750164.321860,1.214700,0.979100
1775750164.326879,1.529600,0.992500
1775750164.331872,1.254000,0.987600
1775750164.338715,0.898200,0.976000
1775750164.346846,1.222300,0.978500
1775750164.347062,1.549200,0.992500
1775750164.351873,1.273000,0.987900
1775750164.356893,0.913100,0.976300
1775750164.361871,1.237000,0.979400
1775750164.366883,1.559200,0.992500
1775750164.371877,1.279100,0.988200
1775750164.376853,0.916200,0.976000
1775750164.381863,1.233300,0.979100
1775750164.389958,1.536000,0.992200
1775750164.393462,1.253400,0.987300
1775750164.397112,0.894500,0.975700
1775750164.401893,1.216200,0.978500
1775750164.406887,1.515900,0.988800
1775750164.411867,1.236600,0.984900
1775750164.416870,0.883500,0.974500
1775750164.421878,1.217400,0.977500
1775750164.426884,1.555300,0.992200
1775750164.431878,1.282100,0.987900
1775750164.439585,0.929600,0.976300
1775750164.443214,1.276000,0.979400
1775750164.446911,1.647700,0.994600
1775750164.451889,1.374000,0.996800
1775750164.456856,1.004400,0.984300
1775750164.461888,1.340400,0.991900
1775750164.466873,1.713400,1.004400
1775750164.471858,1.429200,1.003200
1775750164.476880,1.054400,0.988200
1775750164.481945,1.385900,0.994600
1775750164.490013,1.769500,1.006500
1775750164.493572,1.481400,1.004400
1775750164.497762,1.102400,0.992800
1775750164.501879,1.431700,0.997400
1775750164.506882,1.811300,1.015100
1775750164.511871,1.515900,1.012300
1775750164.516888,1.125300,0.998300
1775750164.521867,1.446900,1.002000
1775750164.526874,1.801600,1.017800
1775750164.531888,1.497000,1.013900
1775750164.541203,1.102100,0.994900
1775750164.543749,1.417000,0.998900
1775750164.546997,1.756400,1.007800
1775750164.551868,1.448500,1.005000
1775750164.556880,1.061500,0.989400
1775750164.561872,1.381600,0.994900
1775750164.566861,1.716700,1.006200
1775750164.571866,1.413400,1.003800
1775750164.576875,1.032500,0.988500
1775750164.581873,1.360900,0.994600
1775750164.592736,1.696000,1.005600
1775750164.593004,1.395000,1.003500
1775750164.596930,1.019000,0.988500
1775750164.601872,1.349900,0.994600
1775750164.606855,1.678900,1.005600
1775750164.611870,1.381000,1.003200
1775750164.616885,1.004700,0.988500
1775750164.621871,1.334900,0.994000
1775750164.626896,1.651400,1.004700
1775750164.631883,1.350800,1.002600
1775750164.639967,0.982100,0.987900
1775750164.646745,1.318100,0.993400
1775750164.646901,1.641900,1.004400
1775750164.651876,1.345300,1.002600
1775750164.656881,0.980000,0.987600
1775750164.661874,1.321800,0.993400
1775750164.666882,1.646200,1.004700
1775750164.671862,1.350500,1.002600
1775750164.676882,0.984900,0.987600
1775750164.681888,1.326700,0.994000
1775750164.694470,1.653200,1.004100
1775750164.694747,1.355700,1.002300
1775750164.698139,0.990400,0.987900
1775750164.701883,1.336400,0.994000
1775750164.706849,1.667900,1.004700
1775750164.711943,1.369100,1.003200
1775750164.716879,1.003500,0.987900
1775750164.721878,1.348700,0.994600
1775750164.726864,1.681300,1.005000
1775750164.731877,1.380700,1.003200
1775750164.739207,1.013600,0.988200
1775750164.742827,1.358700,0.994600
1775750164.747195,1.689300,1.005300
1775750164.751878,1.385600,1.003800
1775750164.756857,1.015400,0.988500
1775750164.761868,1.361200,0.994600
1775750164.766890,1.677300,1.005300
1775750164.771868,1.371200,1.003200
1775750164.776878,1.002000,0.987900
1775750164.781880,1.343800,0.994000
1775750164.790276,1.639500,1.004100
1775750164.793774,1.332500,1.002300
1775750164.797104,0.966600,0.987300
1775750164.801868,1.311100,0.986100
1775750164.806846,1.593400,1.000100
1775750164.811886,1.291900,0.992500
1775750164.816865,0.931100,0.978800
1775750164.821867,1.284900,0.981200
1775750164.826889,1.556800,0.993400
1775750164.831882,1.258000,0.988200
1775750164.838656,0.907600,0.976300
1775750164.843145,1.267200,0.979700
1775750164.846984,1.536700,0.992200
1775750164.851880,1.240000,0.987600
1775750164.856880,0.894800,0.975700
1775750164.861862,1.258600,0.979100
1775750164.866889,1.530900,0.989100
1775750164.871889,1.234500,0.986100
1775750164.876880,0.893300,0.975400
1775750164.881862,1.262300,0.978800
1775750164.889767,1.547300,0.991600
1775750164.896530,1.253400,0.987300
1775750164.896933,0.909800,0.975700
1775750164.901873,1.280600,0.979700
1775750164.906883,1.570200,0.989700
1775750164.911875,1.273000,0.986100
1775750164.916869,0.923800,0.975700
1775750164.921866,1.291300,0.978800
1775750164.926888,1.565600,0.989700
1775750164.931877,1.264400,0.985800
1775750164.951289,0.915900,0.975400
1775750164.951371,1.280000,0.978800
1775750164.951440,1.536000,0.989400
1775750164.952368,1.233900,0.985800
1775750164.957728,0.891500,0.975400
1775750164.961947,1.260800,0.978800
1775750164.966907,1.518000,0.988500
1775750164.971891,1.219600,0.984600
1775750164.976922,0.882000,0.973900
1775750164.981898,1.255300,0.978100
1775750164.988438,1.507000,0.988200
1775750164.992198,1.210400,0.984300
1775750164.996970,0.874700,0.973900
1775750165.001882,1.251900,0.977800
1775750165.006868,1.514700,0.987900
1775750165.011952,1.218600,0.983900
1775750165.016857,0.886300,0.974200
1775750165.021893,1.271400,0.978500
1775750165.026865,1.561400,0.992200
1775750165.031858,1.265600,0.987300
1775750165.040109,0.928700,0.976300
1775750165.043695,1.314800,0.986700
1775750165.047151,1.612600,0.999800
1775750165.051887,1.311400,0.999200
1775750165.056892,0.965300,0.985500
1775750165.061893,1.335800,0.992800
1775750165.066869,1.606200,1.002900
1775750165.071876,1.294600,0.994000
1775750165.076871,0.939100,0.980300
1775750165.081887,1.308400,0.981800
1775750165.089654,1.544900,0.997400
1775750165.092986,1.237300,0.990400
1775750165.096939,0.891800,0.977500
1775750165.101879,1.268100,0.980600
1775750165.106871,1.493000,0.989400
1775750165.111885,1.190600,0.984300
1775750165.116864,0.859100,0.966600
1775750165.121875,1.243400,0.971400
1775750165.126897,1.476200,0.983600
1775750165.131870,1.180200,0.980600
1775750165.139915,0.853900,0.964400
1775750165.146492,1.243700,0.970500
1775750165.147093,1.493300,0.983900
1775750165.151876,1.196700,0.981200
1775750165.156870,0.871900,0.972300
1775750165.161869,1.266600,0.976300
1775750165.166870,1.532100,0.987600
1775750165.171865,1.232700,0.983900
1775750165.176880,0.905500,0.973900
1775750165.181847,1.300100,0.978100
1775750165.189852,1.581200,0.992500
1775750165.193339,1.278200,0.987300
1775750165.196866,0.946700,0.976300
1775750165.201894,1.340700,0.987000
1775750165.206862,1.634300,1.000100
1775750165.211889,1.327300,0.999800
1775750165.216854,0.991000,0.986100
1775750165.223049,1.376700,0.993100
1775750165.227635,1.674300,1.004400
1775750165.233771,1.358700,1.002300
1775750165.240317,1.018100,0.988200
1775750165.243842,1.398700,0.994900
1775750165.247639,1.696300,1.005600
1775750165.251849,1.376700,1.003500
1775750165.256845,1.031300,0.988800
1775750165.261864,1.408800,0.995200
1775750165.266855,1.693800,1.005000
1775750165.271862,1.370600,1.003200
1775750165.276869,1.025800,0.987900
1775750165.281898,1.404200,0.995200
1775750165.288708,1.686200,1.005600
1775750165.296243,1.363900,1.002600
1775750165.296904,1.020300,0.987900
1775750165.301884,1.401100,0.995200
1775750165.306885,1.681000,1.005300
1775750165.311858,1.358400,1.002900
1775750165.316876,1.016000,0.987900
1775750165.321878,1.397500,0.994900
1775750165.326899,1.672800,1.005000
1775750165.331882,1.348700,1.002600
1775750165.340054,1.007100,0.987900
1775750165.343595,1.390500,0.994900
1775750165.346853,1.656600,1.005000
1775750165.351884,1.331300,1.002600
1775750165.356871,0.993400,0.987600
1775750165.361888,1.378300,0.994600
1775750165.368051,1.634600,1.004400
1775750165.371864,1.312000,1.002000
1775750165.376865,0.975100,0.987600
1775750165.381879,1.365100,0.994900
1775750165.390389,1.613300,1.003800
1775750165.394001,1.291000,0.994300
1775750165.397550,0.956500,0.980600
1775750165.401874,1.351100,0.990100
1775750165.406857,1.595600,1.001000
1775750165.411902,1.276600,0.992500
1775750165.416866,0.946700,0.979100
1775750165.421870,1.345600,0.989400
1775750165.426882,1.598600,1.001000
1775750165.431879,1.280600,0.992800
1775750165.440086,0.956200,0.979400
1775750165.443583,1.359600,0.989400
1775750165.447142,1.621500,1.001300
1775750165.451862,1.302900,0.992800
1775750165.456861,0.974800,0.979700
1775750165.461883,1.373700,0.990100
1775750165.466868,1.625200,1.001000
1775750165.471879,1.302300,0.993400
1775750165.476895,0.971100,0.979700
1775750165.481885,1.369700,0.989700
1775750165.488228,1.611100,1.001000
1775750165.493389,1.288500,0.992800
1775750165.496882,0.959200,0.979400
1775750165.501892,1.358700,0.989400
1775750165.506866,1.588800,1.000700
1775750165.511893,1.269000,0.992800
1775750165.516896,0.941500,0.979100
1775750165.521871,1.345600,0.988800
1775750165.526895,1.564400,0.999800
1775750165.531873,1.245800,0.992500
1775750165.538598,0.922300,0.978800
1775750165.546455,1.326700,0.989100
1775750165.547369,1.529000,0.997100
1775750165.551876,1.209800,0.989400
1775750165.556886,0.893300,0.976300
1775750165.561880,1.303500,0.980600
1775750165.566872,1.506100,0.989100
1775750165.571887,1.193000,0.984900
1775750165.576862,0.885700,0.974200
1775750165.581867,1.302600,0.978800
1775750165.589700,1.513200,0.988500
1775750165.593329,1.200600,0.984300
1775750165.596967,0.890300,0.973900
1775750165.601889,1.304700,0.979100
1775750165.606858,1.501900,0.988200
1775750165.611863,1.186000,0.983000
1775750165.616882,0.881100,0.973000
1775750165.621863,1.298600,0.978500
1775750165.626864,1.509200,0.988500
1775750165.631870,1.195800,0.983600
1775750165.640192,0.893300,0.974200
1775750165.647012,1.314500,0.986100
1775750165.647377,1.531500,0.995200
1775750165.651884,1.219300,0.989700
1775750165.656869,0.911900,0.977800
1775750165.661873,1.331900,0.988500
1775750165.666867,1.540000,1.000100
1775750165.671871,1.222000,0.991600
1775750165.676894,0.911000,0.978100
1775750165.681890,1.326100,0.988500
1775750165.690540,1.520800,0.996500
1775750165.697170,1.200600,0.989100
1775750165.697727,0.893300,0.976300
1775750165.701868,1.312300,0.987900
1775750165.706887,1.496400,0.995800
1775750165.711954,1.178400,0.987600
1775750165.716880,0.875900,0.976300
1775750165.721886,1.296800,0.980600
1775750165.726836,1.478700,0.988800
1775750165.731871,1.163700,0.984300
1775750165.738851,0.867700,0.973900
1775750165.746623,1.294600,0.978800
1775750165.746938,1.487800,0.988200
1775750165.751871,1.174100,0.983600
1775750165.756868,0.880800,0.973900
1775750165.761907,1.310800,0.979100
1775750165.766883,1.504900,0.992200
1775750165.771900,1.188400,0.986100
1775750165.776861,0.889600,0.975100
1775750165.781869,1.312900,0.986700
1775750165.791926,1.489000,0.994900
1775750165.797087,1.169500,0.987900
1775750165.797521,0.871000,0.975700
1775750165.802809,1.291900,0.980300
1775750165.806855,1.445100,0.987900
1775750165.811887,1.129500,0.982700
1775750165.816869,0.834700,0.965600
1775750165.821867,1.257700,0.971100
1775750165.826872,1.404200,0.982700
1775750165.831879,1.096900,0.979700
1775750165.840223,0.812700,0.962300
1775750165.843672,1.247900,0.969000
1775750165.847314,1.406000,0.981200
1775750165.851864,1.101100,0.975700
